scenario,episode_id,task_id,mec_id,t_arrival_slot,t_arrival_time,b_mb,rho_cyc_per_mb,c_cycles,mem_mb,modality,has_deadline,deadline_s,deadline_time,non_atomic,split_ratio,action_space_hint
moderate,0,4027,1,81,81.0,4.0,1125567200.0,4502269000.0,62.22746,image,0,,,0,0.0,discrete
moderate,0,4028,2,81,81.0,4.0,2158556200.0,8634225000.0,42.184254,text,0,,,1,0.68902844,continuous
moderate,0,4029,2,81,81.0,4.0,670260740.0,2681043000.0,65.20953,sensor,1,0.9154874,81.91549,1,0.7312967,continuous
moderate,0,4030,3,81,81.0,5.0,1394513800.0,6972568600.0,109.08126,video,0,,,0,0.0,discrete
moderate,0,4031,3,81,81.0,4.0,1510059600.0,6040238600.0,86.95028,sensor,1,1.372094,82.37209,0,0.0,discrete
moderate,0,4032,3,81,81.0,5.0,2230843400.0,11154217000.0,77.54776,image,0,,,1,0.65588963,continuous
moderate,0,4033,3,81,81.0,2.0,1257825000.0,2515650000.0,57.991184,text,1,1.0163702,82.01637,1,0.56849796,continuous
moderate,0,4034,4,81,81.0,5.0,1325042700.0,6625213400.0,44.212055,sensor,0,,,1,0.6672357,continuous
moderate,0,4035,4,81,81.0,5.0,888431170.0,4442155500.0,49.481747,text,0,,,0,0.0,discrete
moderate,0,4036,6,81,81.0,3.0,1378598800.0,4135796500.0,46.14079,video,0,,,1,0.37311143,continuous
moderate,0,4037,6,81,81.0,5.0,2459000300.0,12295002000.0,75.84014,text,0,,,0,0.0,discrete
moderate,0,4038,7,81,81.0,3.0,414501730.0,1243505200.0,75.88575,video,0,,,0,0.0,discrete
moderate,0,4039,8,81,81.0,2.0,1144716200.0,2289432300.0,119.30567,text,1,1.074013,82.07401,0,0.0,discrete
moderate,0,4040,8,81,81.0,3.0,979302850.0,2937908500.0,68.98355,text,0,,,0,0.0,discrete
moderate,0,4041,8,81,81.0,3.0,649839500.0,1949518500.0,99.12273,video,0,,,0,0.0,discrete
moderate,0,4042,8,81,81.0,2.0,1577539100.0,3155078100.0,89.890816,text,0,,,1,0.46233588,continuous
moderate,0,4043,8,81,81.0,2.0,1222736900.0,2445473800.0,109.74161,text,1,0.78335893,81.783356,0,0.0,discrete
moderate,0,4044,9,81,81.0,4.0,1411941800.0,5647767000.0,126.10489,sensor,0,,,0,0.0,discrete
moderate,0,4045,9,81,81.0,4.0,747322100.0,2989288400.0,79.61923,sensor,1,0.8122914,81.812294,0,0.0,discrete
moderate,0,4046,9,81,81.0,3.0,1250578400.0,3751735300.0,26.022392,image,1,1.3601764,82.360176,1,0.724576,continuous
moderate,0,4047,9,81,81.0,3.0,674098100.0,2022294300.0,52.542675,video,0,,,1,0.34848258,continuous
moderate,0,4048,9,81,81.0,2.0,494117700.0,988235400.0,151.9071,sensor,0,,,1,0.54353493,continuous
moderate,0,4049,10,81,81.0,3.0,1250920100.0,3752760000.0,151.9071,text,0,,,1,0.6897407,continuous
moderate,0,4050,10,81,81.0,5.0,1412250500.0,7061252600.0,47.77432,text,0,,,1,0.63508296,continuous
moderate,0,4051,10,81,81.0,3.0,1250235600.0,3750707000.0,79.68594,sensor,1,1.1679318,82.16793,1,0.7925101,continuous
moderate,0,4052,10,81,81.0,4.0,499883140.0,1999532500.0,105.42128,sensor,0,,,1,0.3570628,continuous
moderate,0,4053,11,81,81.0,5.0,1898710400.0,9493552000.0,49.71073,image,1,1.3263234,82.326324,0,0.0,discrete
moderate,0,4054,12,81,81.0,5.0,1087226000.0,5436130000.0,71.042145,video,0,,,1,0.3663459,continuous
moderate,0,4055,13,81,81.0,3.0,1678210200.0,5034630700.0,71.482765,image,0,,,0,0.0,discrete
moderate,0,4056,13,81,81.0,2.0,1709674200.0,3419348500.0,57.881214,image,0,,,1,0.7661531,continuous
moderate,0,4057,13,81,81.0,2.0,1000257400.0,2000514800.0,35.57638,video,0,,,1,0.7567881,continuous
moderate,0,4058,14,81,81.0,2.0,1108698000.0,2217396000.0,65.273026,sensor,0,,,1,0.36079827,continuous
moderate,0,4059,14,81,81.0,2.0,1381221000.0,2762442000.0,65.33388,sensor,0,,,0,0.0,discrete
moderate,0,4060,14,81,81.0,3.0,1722275100.0,5166825000.0,62.684124,sensor,0,,,1,0.5713276,continuous
moderate,0,4061,14,81,81.0,5.0,1769683600.0,8848418000.0,36.623642,sensor,0,,,0,0.0,discrete
moderate,0,4062,15,81,81.0,5.0,2324444400.0,11622222000.0,60.310646,text,1,1.3768883,82.37689,0,0.0,discrete
moderate,0,4063,15,81,81.0,3.0,1209141900.0,3627425800.0,95.347916,image,1,1.1222177,82.122215,0,0.0,discrete
moderate,0,4064,16,81,81.0,3.0,1094849400.0,3284548000.0,102.45074,sensor,0,,,1,0.50589067,continuous
moderate,0,4065,16,81,81.0,5.0,2051366900.0,10256835000.0,101.13473,text,0,,,0,0.0,discrete
moderate,0,4066,16,81,81.0,5.0,1050027900.0,5250139600.0,54.940952,video,0,,,1,0.7648593,continuous
moderate,0,4067,16,81,81.0,2.0,931369300.0,1862738600.0,90.68433,video,0,,,0,0.0,discrete
moderate,0,4068,17,81,81.0,3.0,1348629400.0,4045888300.0,63.114365,image,0,,,0,0.0,discrete
moderate,0,4069,17,81,81.0,2.0,1033921150.0,2067842300.0,89.77329,sensor,0,,,0,0.0,discrete
moderate,0,4070,17,81,81.0,2.0,1476626200.0,2953252400.0,50.8694,image,1,0.7488195,81.74882,0,0.0,discrete
moderate,0,4071,17,81,81.0,5.0,1595826000.0,7979130000.0,105.19975,video,1,1.3739134,82.37392,1,0.5225747,continuous
moderate,0,4072,18,81,81.0,2.0,986918000.0,1973836000.0,95.03145,image,0,,,1,0.3826557,continuous
moderate,0,4073,18,81,81.0,2.0,936739200.0,1873478400.0,135.52847,image,0,,,1,0.675605,continuous
moderate,0,4074,18,81,81.0,5.0,589405600.0,2947027700.0,92.04659,sensor,0,,,1,0.70655423,continuous
moderate,0,4075,18,81,81.0,3.0,1508345600.0,4525036500.0,62.77626,image,0,,,1,0.6027963,continuous
moderate,0,4076,18,81,81.0,2.0,1306431600.0,2612863200.0,108.4942,image,0,,,0,0.0,discrete
moderate,0,4077,19,81,81.0,3.0,1032710000.0,3098130200.0,52.69718,video,0,,,0,0.0,discrete
moderate,0,4078,19,81,81.0,3.0,3081986800.0,9245960000.0,55.15455,video,0,,,1,0.30941647,continuous
moderate,0,4079,19,81,81.0,4.0,1150580400.0,4602321400.0,43.01,image,0,,,0,0.0,discrete
moderate,0,4080,1,82,82.0,4.0,1359905400.0,5439621600.0,73.516716,image,0,,,0,0.0,discrete
moderate,0,4081,1,82,82.0,4.0,2387929000.0,9551716000.0,45.701283,sensor,0,,,1,0.77703124,continuous
moderate,0,4082,2,82,82.0,3.0,1129110300.0,3387330600.0,44.635902,text,0,,,0,0.0,discrete
moderate,0,4083,2,82,82.0,5.0,1091034500.0,5455172600.0,71.2813,sensor,0,,,0,0.0,discrete
moderate,0,4084,2,82,82.0,3.0,744892540.0,2234677500.0,90.25459,video,0,,,0,0.0,discrete
moderate,0,4085,2,82,82.0,5.0,1252105000.0,6260525000.0,43.142765,text,0,,,0,0.0,discrete
moderate,0,4086,3,82,82.0,2.0,762328700.0,1524657400.0,56.6277,text,0,,,0,0.0,discrete
moderate,0,4087,3,82,82.0,2.0,931187460.0,1862374900.0,90.58924,sensor,1,1.0778736,83.07787,0,0.0,discrete
moderate,0,4088,3,82,82.0,3.0,644365760.0,1933097300.0,65.32043,sensor,0,,,0,0.0,discrete
moderate,0,4089,4,82,82.0,2.0,1835756200.0,3671512300.0,106.82731,text,0,,,1,0.6656108,continuous
moderate,0,4090,4,82,82.0,2.0,670014500.0,1340029000.0,43.288464,image,0,,,0,0.0,discrete
moderate,0,4091,5,82,82.0,4.0,1457251800.0,5829007400.0,75.279854,text,1,0.5681614,82.56816,0,0.0,discrete
moderate,0,4092,5,82,82.0,2.0,1832050700.0,3664101400.0,38.97684,image,1,0.9575209,82.95752,0,0.0,discrete
moderate,0,4093,5,82,82.0,5.0,847243200.0,4236216000.0,73.4855,sensor,0,,,0,0.0,discrete
moderate,0,4094,5,82,82.0,3.0,1692650000.0,5077950000.0,90.9744,image,0,,,0,0.0,discrete
moderate,0,4095,6,82,82.0,3.0,837296400.0,2511889200.0,50.930435,sensor,0,,,1,0.39969787,continuous
moderate,0,4096,8,82,82.0,3.0,531246900.0,1593740800.0,64.49089,image,0,,,0,0.0,discrete
moderate,0,4097,8,82,82.0,3.0,841077200.0,2523231500.0,50.16455,text,0,,,0,0.0,discrete
moderate,0,4098,9,82,82.0,5.0,1255975800.0,6279878700.0,63.683502,text,0,,,1,0.3456802,continuous
moderate,0,4099,9,82,82.0,2.0,1224006100.0,2448012300.0,31.45321,image,0,,,0,0.0,discrete
moderate,0,4100,9,82,82.0,4.0,1184276200.0,4737105000.0,76.93758,sensor,0,,,0,0.0,discrete
moderate,0,4101,10,82,82.0,5.0,1298183600.0,6490918000.0,63.890396,sensor,0,,,1,0.5297733,continuous
moderate,0,4102,10,82,82.0,5.0,1261940700.0,6309703700.0,36.206738,image,1,0.68860066,82.6886,0,0.0,discrete
moderate,0,4103,10,82,82.0,4.0,1044299400.0,4177197600.0,61.061592,text,0,,,0,0.0,discrete
moderate,0,4104,11,82,82.0,2.0,889220860.0,1778441700.0,105.825874,image,1,1.1581104,83.15811,0,0.0,discrete
moderate,0,4105,11,82,82.0,4.0,1159352800.0,4637411300.0,86.859505,text,0,,,0,0.0,discrete
moderate,0,4106,12,82,82.0,2.0,1446905300.0,2893810700.0,102.68661,text,0,,,0,0.0,discrete
moderate,0,4107,13,82,82.0,4.0,1151978400.0,4607913500.0,70.22585,video,0,,,0,0.0,discrete
moderate,0,4108,13,82,82.0,5.0,990219900.0,4951099400.0,59.98402,text,0,,,1,0.3307746,continuous
moderate,0,4109,14,82,82.0,4.0,1230976400.0,4923905500.0,49.51364,text,0,,,1,0.6071294,continuous
moderate,0,4110,14,82,82.0,3.0,1466587300.0,4399762000.0,95.414474,text,0,,,0,0.0,discrete
moderate,0,4111,14,82,82.0,5.0,452787970.0,2263939800.0,89.23699,video,1,1.110505,83.110504,0,0.0,discrete
moderate,0,4112,14,82,82.0,2.0,1514981200.0,3029962500.0,72.194435,video,0,,,0,0.0,discrete
moderate,0,4113,15,82,82.0,2.0,1664706800.0,3329413600.0,146.12042,image,1,0.66165423,82.66165,0,0.0,discrete
moderate,0,4114,15,82,82.0,2.0,806128400.0,1612256800.0,64.814735,image,0,,,0,0.0,discrete
moderate,0,4115,15,82,82.0,3.0,2256795000.0,6770384400.0,68.48457,image,0,,,1,0.5805353,continuous
moderate,0,4116,16,82,82.0,5.0,877965600.0,4389827600.0,65.72906,text,0,,,0,0.0,discrete
moderate,0,4117,16,82,82.0,5.0,1488404400.0,7442022000.0,76.58972,video,1,1.2100348,83.21004,0,0.0,discrete
moderate,0,4118,16,82,82.0,2.0,1926457200.0,3852914400.0,28.232645,video,0,,,0,0.0,discrete
moderate,0,4119,17,82,82.0,4.0,928569400.0,3714277600.0,40.14998,video,1,0.5673209,82.56732,0,0.0,discrete
moderate,0,4120,17,82,82.0,4.0,1387239800.0,5548959000.0,37.084026,text,0,,,0,0.0,discrete
moderate,0,4121,18,82,82.0,4.0,817347100.0,3269388300.0,32.23448,text,1,1.2521603,83.25216,0,0.0,discrete
moderate,0,4122,18,82,82.0,2.0,1484334600.0,2968669200.0,57.384808,text,0,,,1,0.52419174,continuous
moderate,0,4123,18,82,82.0,4.0,1060243500.0,4240974000.0,65.6361,text,0,,,0,0.0,discrete
moderate,0,4124,18,82,82.0,4.0,1075091600.0,4300366300.0,56.44585,video,0,,,0,0.0,discrete
moderate,0,4125,19,82,82.0,3.0,1923917200.0,5771751400.0,91.90296,sensor,0,,,0,0.0,discrete
moderate,0,4126,0,83,83.0,2.0,1486857300.0,2973714700.0,51.212605,text,0,,,1,0.4939854,continuous
moderate,0,4127,0,83,83.0,5.0,1118118100.0,5590590500.0,57.5066,text,0,,,0,0.0,discrete
moderate,0,4128,1,83,83.0,4.0,2740948700.0,10963795000.0,151.9071,text,0,,,0,0.0,discrete
moderate,0,4129,1,83,83.0,4.0,677908160.0,2711632600.0,80.404854,sensor,0,,,0,0.0,discrete
moderate,0,4130,1,83,83.0,5.0,970516100.0,4852580400.0,82.35799,sensor,1,1.1464592,84.14646,0,0.0,discrete
moderate,0,4131,1,83,83.0,3.0,1359465700.0,4078397400.0,130.18294,sensor,0,,,1,0.30976686,continuous
moderate,0,4132,2,83,83.0,2.0,3081986800.0,6163973600.0,42.125736,image,0,,,0,0.0,discrete
moderate,0,4133,2,83,83.0,2.0,536111260.0,1072222500.0,55.041836,video,1,1.4095706,84.40957,0,0.0,discrete
moderate,0,4134,2,83,83.0,5.0,1118271600.0,5591358000.0,78.88989,text,0,,,0,0.0,discrete
moderate,0,4135,3,83,83.0,4.0,1488849400.0,5955397600.0,72.884834,image,0,,,0,0.0,discrete
moderate,0,4136,4,83,83.0,3.0,1774163600.0,5322491000.0,81.28012,image,0,,,1,0.31224698,continuous
moderate,0,4137,5,83,83.0,2.0,1350876800.0,2701753600.0,66.12909,text,0,,,1,0.3412476,continuous
moderate,0,4138,5,83,83.0,2.0,1692863700.0,3385727500.0,50.654484,sensor,0,,,0,0.0,discrete
moderate,0,4139,5,83,83.0,4.0,1456526000.0,5826104000.0,72.315186,image,0,,,1,0.40020615,continuous
moderate,0,4140,6,83,83.0,3.0,513417150.0,1540251500.0,58.042583,image,1,0.5747974,83.5748,1,0.49723524,continuous
moderate,0,4141,6,83,83.0,2.0,1470288000.0,2940576000.0,29.939722,image,0,,,1,0.34513497,continuous
moderate,0,4142,6,83,83.0,2.0,760306400.0,1520612900.0,45.903637,sensor,0,,,0,0.0,discrete
moderate,0,4143,6,83,83.0,5.0,1358112800.0,6790563300.0,56.445824,image,0,,,0,0.0,discrete
moderate,0,4144,6,83,83.0,5.0,2857420000.0,14287101000.0,43.184586,image,0,,,0,0.0,discrete
moderate,0,4145,6,83,83.0,5.0,571953100.0,2859765200.0,120.178795,image,0,,,0,0.0,discrete
moderate,0,4146,6,83,83.0,4.0,2485240000.0,9940960000.0,65.0127,video,1,1.0317007,84.0317,1,0.52919716,continuous
moderate,0,4147,6,83,83.0,5.0,584304450.0,2921522400.0,54.402103,video,0,,,0,0.0,discrete
moderate,0,4148,7,83,83.0,5.0,2008653700.0,10043268000.0,39.782818,sensor,0,,,1,0.57786494,continuous
moderate,0,4149,7,83,83.0,5.0,1427929500.0,7139647000.0,122.22686,image,0,,,1,0.37867394,continuous
moderate,0,4150,7,83,83.0,5.0,2154633000.0,10773165000.0,67.48509,sensor,0,,,0,0.0,discrete
moderate,0,4151,7,83,83.0,5.0,1824168400.0,9120843000.0,42.12933,text,0,,,0,0.0,discrete
moderate,0,4152,7,83,83.0,4.0,467757000.0,1871028000.0,86.88016,sensor,1,0.64757216,83.647575,0,0.0,discrete
moderate,0,4153,8,83,83.0,5.0,2489381600.0,12446907000.0,50.690285,video,0,,,0,0.0,discrete
moderate,0,4154,8,83,83.0,3.0,608867600.0,1826602900.0,74.33934,video,1,0.7568937,83.7569,1,0.40390882,continuous
moderate,0,4155,8,83,83.0,2.0,1049211840.0,2098423700.0,46.40595,video,0,,,1,0.4455759,continuous
moderate,0,4156,9,83,83.0,5.0,1840856600.0,9204283000.0,95.9287,text,0,,,0,0.0,discrete
moderate,0,4157,9,83,83.0,5.0,1316313700.0,6581568500.0,46.187702,image,1,0.93710524,83.9371,0,0.0,discrete
moderate,0,4158,9,83,83.0,3.0,1311524400.0,3934573300.0,91.22775,text,1,1.4742177,84.47422,0,0.0,discrete
moderate,0,4159,10,83,83.0,4.0,1537493900.0,6149975600.0,96.327255,text,1,0.8721483,83.87215,1,0.77763885,continuous
moderate,0,4160,10,83,83.0,2.0,1680608900.0,3361217800.0,70.62461,video,1,0.74522555,83.745224,0,0.0,discrete
moderate,0,4161,10,83,83.0,2.0,1622109800.0,3244219600.0,67.40768,text,0,,,0,0.0,discrete
moderate,0,4162,10,83,83.0,2.0,1582539400.0,3165078800.0,104.42169,text,0,,,0,0.0,discrete
moderate,0,4163,10,83,83.0,5.0,1155443000.0,5777214500.0,66.65839,video,0,,,1,0.7166963,continuous
moderate,0,4164,10,83,83.0,2.0,1237283000.0,2474566000.0,105.583336,text,0,,,1,0.6015898,continuous
moderate,0,4165,11,83,83.0,4.0,1257291500.0,5029166000.0,57.769444,image,0,,,0,0.0,discrete
moderate,0,4166,12,83,83.0,4.0,1774789500.0,7099158000.0,132.44214,image,0,,,0,0.0,discrete
moderate,0,4167,12,83,83.0,5.0,2187454700.0,10937273000.0,64.67983,image,0,,,0,0.0,discrete
moderate,0,4168,12,83,83.0,3.0,2414610400.0,7243831000.0,22.724377,text,1,1.2359113,84.23591,0,0.0,discrete
moderate,0,4169,12,83,83.0,5.0,638124200.0,3190621000.0,52.04176,sensor,0,,,0,0.0,discrete
moderate,0,4170,12,83,83.0,2.0,1853223200.0,3706446300.0,67.8769,sensor,0,,,0,0.0,discrete
moderate,0,4171,13,83,83.0,2.0,2015602800.0,4031205600.0,56.228992,text,0,,,0,0.0,discrete
moderate,0,4172,13,83,83.0,5.0,1474028200.0,7370140700.0,78.97785,sensor,1,1.139713,84.13971,1,0.7347011,continuous
moderate,0,4173,13,83,83.0,2.0,956157200.0,1912314400.0,87.25948,image,0,,,1,0.380376,continuous
moderate,0,4174,13,83,83.0,4.0,2260104400.0,9040418000.0,69.03032,sensor,0,,,0,0.0,discrete
moderate,0,4175,13,83,83.0,3.0,1399587100.0,4198761200.0,42.093773,video,0,,,0,0.0,discrete
moderate,0,4176,13,83,83.0,4.0,1865242100.0,7460968400.0,41.654438,sensor,1,0.8873743,83.887375,0,0.0,discrete
moderate,0,4177,13,83,83.0,4.0,1867476200.0,7469905000.0,77.0348,sensor,1,0.7717147,83.77171,1,0.70698506,continuous
moderate,0,4178,14,83,83.0,3.0,962878500.0,2888635600.0,50.97976,text,0,,,0,0.0,discrete
moderate,0,4179,14,83,83.0,5.0,1200845700.0,6004228600.0,65.73828,text,0,,,0,0.0,discrete
moderate,0,4180,14,83,83.0,4.0,1799194600.0,7196778500.0,47.33761,image,1,1.0851414,84.085144,0,0.0,discrete
moderate,0,4181,15,83,83.0,2.0,2008268300.0,4016536600.0,68.52452,image,0,,,0,0.0,discrete
moderate,0,4182,15,83,83.0,5.0,860538940.0,4302695000.0,82.25908,image,1,1.4654585,84.46546,1,0.7533564,continuous
moderate,0,4183,16,83,83.0,2.0,1159531100.0,2319062300.0,57.808052,sensor,0,,,1,0.5818215,continuous
moderate,0,4184,16,83,83.0,3.0,848886800.0,2546660400.0,65.82665,sensor,0,,,0,0.0,discrete
moderate,0,4185,17,83,83.0,5.0,1064329000.0,5321645000.0,52.497868,sensor,1,1.0483787,84.04838,0,0.0,discrete
moderate,0,4186,17,83,83.0,2.0,1129951600.0,2259903200.0,75.67381,video,0,,,0,0.0,discrete
moderate,0,4187,18,83,83.0,3.0,2348539600.0,7045618700.0,61.151463,image,1,1.0716927,84.07169,0,0.0,discrete
moderate,0,4188,18,83,83.0,4.0,993655400.0,3974621700.0,70.35225,image,0,,,0,0.0,discrete
moderate,0,4189,18,83,83.0,3.0,1259106700.0,3777320000.0,58.304195,image,1,0.720655,83.72066,0,0.0,discrete
moderate,0,4190,19,83,83.0,5.0,1703577900.0,8517889500.0,83.96806,sensor,1,1.3537021,84.3537,0,0.0,discrete
moderate,0,4191,19,83,83.0,2.0,1524713500.0,3049427000.0,56.037476,text,0,,,0,0.0,discrete
moderate,0,4192,0,84,84.0,2.0,2360765000.0,4721530000.0,103.82555,video,0,,,0,0.0,discrete
moderate,0,4193,0,84,84.0,3.0,2135656400.0,6406969300.0,84.56759,text,0,,,0,0.0,discrete
moderate,0,4194,0,84,84.0,4.0,696355460.0,2785421800.0,102.42868,sensor,0,,,0,0.0,discrete
moderate,0,4195,1,84,84.0,4.0,596721000.0,2386884000.0,61.340195,image,0,,,1,0.35940295,continuous
moderate,0,4196,1,84,84.0,4.0,1090825700.0,4363303000.0,51.18477,image,0,,,1,0.462338,continuous
moderate,0,4197,3,84,84.0,2.0,934200700.0,1868401400.0,109.35035,image,0,,,0,0.0,discrete
moderate,0,4198,3,84,84.0,3.0,1282840000.0,3848520200.0,86.402115,text,0,,,1,0.3941256,continuous
moderate,0,4199,3,84,84.0,2.0,940457900.0,1880915800.0,92.85363,image,0,,,0,0.0,discrete
moderate,0,4200,4,84,84.0,4.0,1296710000.0,5186840000.0,81.16956,sensor,1,1.0540892,85.05409,0,0.0,discrete
moderate,0,4201,4,84,84.0,2.0,1915437200.0,3830874400.0,37.35521,image,0,,,0,0.0,discrete
moderate,0,4202,5,84,84.0,4.0,2414890200.0,9659561000.0,57.725178,image,0,,,1,0.37239224,continuous
moderate,0,4203,5,84,84.0,3.0,737402600.0,2212207900.0,46.384262,image,0,,,0,0.0,discrete
moderate,0,4204,5,84,84.0,2.0,1531293200.0,3062586400.0,82.71163,image,0,,,0,0.0,discrete
moderate,0,4205,7,84,84.0,2.0,1748411800.0,3496823600.0,61.20404,image,0,,,1,0.6516674,continuous
moderate,0,4206,7,84,84.0,2.0,715172540.0,1430345100.0,58.32037,video,0,,,0,0.0,discrete
moderate,0,4207,7,84,84.0,3.0,1341314400.0,4023943400.0,61.277695,sensor,1,0.54682946,84.54683,0,0.0,discrete
moderate,0,4208,7,84,84.0,3.0,1565277600.0,4695832600.0,55.991997,sensor,0,,,1,0.69935286,continuous
moderate,0,4209,8,84,84.0,5.0,930888640.0,4654443000.0,77.65292,image,0,,,0,0.0,discrete
moderate,0,4210,8,84,84.0,5.0,1115505900.0,5577530000.0,43.28788,text,0,,,0,0.0,discrete
moderate,0,4211,9,84,84.0,2.0,1228069800.0,2456139500.0,66.18989,image,0,,,0,0.0,discrete
moderate,0,4212,9,84,84.0,5.0,866187840.0,4330939400.0,32.520584,sensor,0,,,1,0.3913908,continuous
moderate,0,4213,10,84,84.0,5.0,1716947100.0,8584735000.0,64.227615,text,1,1.3249508,85.32495,0,0.0,discrete
moderate,0,4214,10,84,84.0,5.0,949691460.0,4748457500.0,97.84541,text,0,,,1,0.3088028,continuous
moderate,0,4215,10,84,84.0,2.0,1156764500.0,2313529000.0,145.88799,text,1,0.54845,84.54845,1,0.6787415,continuous
moderate,0,4216,10,84,84.0,2.0,1360783000.0,2721566000.0,52.867645,text,0,,,1,0.45151842,continuous
moderate,0,4217,10,84,84.0,5.0,792586750.0,3962934000.0,41.986668,sensor,0,,,1,0.55163693,continuous
moderate,0,4218,11,84,84.0,5.0,1150292700.0,5751464000.0,94.947136,video,0,,,0,0.0,discrete
moderate,0,4219,12,84,84.0,5.0,975846140.0,4879230500.0,109.12499,image,0,,,1,0.422601,continuous
moderate,0,4220,12,84,84.0,4.0,1011008100.0,4044032500.0,130.64563,text,0,,,0,0.0,discrete
moderate,0,4221,13,84,84.0,2.0,605093570.0,1210187100.0,70.40589,video,0,,,0,0.0,discrete
moderate,0,4222,13,84,84.0,2.0,1343911700.0,2687823400.0,90.35488,sensor,0,,,0,0.0,discrete
moderate,0,4223,14,84,84.0,5.0,998424700.0,4992123400.0,56.213943,sensor,0,,,0,0.0,discrete
moderate,0,4224,14,84,84.0,2.0,2064246400.0,4128492800.0,92.983376,text,0,,,1,0.47856823,continuous
moderate,0,4225,14,84,84.0,2.0,1322126700.0,2644253400.0,105.335526,text,0,,,1,0.44211993,continuous
moderate,0,4226,15,84,84.0,2.0,736862400.0,1473724800.0,43.451736,text,1,0.74334055,84.74334,0,0.0,discrete
moderate,0,4227,16,84,84.0,5.0,1724149500.0,8620748000.0,69.18595,video,0,,,0,0.0,discrete
moderate,0,4228,16,84,84.0,3.0,699662500.0,2098987600.0,21.522985,image,1,1.0147469,85.01475,0,0.0,discrete
moderate,0,4229,16,84,84.0,4.0,890712500.0,3562850000.0,61.983486,sensor,0,,,0,0.0,discrete
moderate,0,4230,18,84,84.0,3.0,645674940.0,1937024800.0,97.03274,image,0,,,0,0.0,discrete
moderate,0,4231,18,84,84.0,3.0,2018303500.0,6054910500.0,47.038765,text,1,0.8865857,84.88659,0,0.0,discrete
moderate,0,4232,18,84,84.0,5.0,1155069700.0,5775348700.0,61.34063,video,0,,,0,0.0,discrete
moderate,0,4233,19,84,84.0,4.0,1184209700.0,4736838700.0,79.97405,sensor,0,,,1,0.34623262,continuous
moderate,0,4234,19,84,84.0,4.0,2594155300.0,10376621000.0,65.4652,text,1,1.4324696,85.43247,0,0.0,discrete
moderate,0,4235,19,84,84.0,3.0,859435840.0,2578307600.0,51.24952,image,0,,,0,0.0,discrete
moderate,0,4236,0,85,85.0,4.0,980853500.0,3923414000.0,66.65907,image,0,,,1,0.67803556,continuous
moderate,0,4237,0,85,85.0,5.0,1282906600.0,6414533000.0,28.797647,sensor,0,,,1,0.56221503,continuous
moderate,0,4238,0,85,85.0,3.0,744299700.0,2232899000.0,64.63759,text,1,0.6478227,85.64782,1,0.6748911,continuous
moderate,0,4239,1,85,85.0,4.0,1433115300.0,5732461000.0,47.353207,image,1,1.3897032,86.3897,0,0.0,discrete
moderate,0,4240,1,85,85.0,3.0,854692700.0,2564078000.0,104.715225,text,0,,,1,0.6250679,continuous
moderate,0,4241,1,85,85.0,2.0,951757900.0,1903515800.0,69.583015,text,1,1.197447,86.19745,0,0.0,discrete
moderate,0,4242,1,85,85.0,4.0,1559610100.0,6238440400.0,79.70345,image,0,,,1,0.7734794,continuous
moderate,0,4243,1,85,85.0,4.0,757911230.0,3031645000.0,42.521084,image,0,,,0,0.0,discrete
moderate,0,4244,1,85,85.0,2.0,980866750.0,1961733500.0,44.158016,text,1,1.3183274,86.31833,1,0.48033535,continuous
moderate,0,4245,2,85,85.0,2.0,2045941200.0,4091882500.0,62.456326,video,0,,,1,0.62199485,continuous
moderate,0,4246,3,85,85.0,4.0,676391800.0,2705567200.0,58.20443,video,0,,,0,0.0,discrete
moderate,0,4247,3,85,85.0,5.0,629773760.0,3148868600.0,36.166187,image,0,,,1,0.49446645,continuous
moderate,0,4248,3,85,85.0,5.0,1527315500.0,7636577300.0,50.34715,image,1,0.5650165,85.56502,0,0.0,discrete
moderate,0,4249,3,85,85.0,2.0,801991700.0,1603983400.0,49.964947,image,0,,,1,0.3496394,continuous
moderate,0,4250,4,85,85.0,5.0,1038041150.0,5190206000.0,76.480675,text,0,,,0,0.0,discrete
moderate,0,4251,4,85,85.0,2.0,1484872200.0,2969744400.0,62.5418,video,1,0.5544682,85.55447,0,0.0,discrete
moderate,0,4252,4,85,85.0,3.0,1635865600.0,4907597000.0,81.08472,video,0,,,1,0.75463,continuous
moderate,0,4253,4,85,85.0,3.0,2100415400.0,6301246000.0,60.888874,text,0,,,0,0.0,discrete
moderate,0,4254,5,85,85.0,2.0,1430644200.0,2861288400.0,45.42853,image,0,,,0,0.0,discrete
moderate,0,4255,6,85,85.0,5.0,818579200.0,4092896300.0,92.9191,text,0,,,0,0.0,discrete
moderate,0,4256,6,85,85.0,4.0,1631497700.0,6525991000.0,151.9071,video,0,,,0,0.0,discrete
moderate,0,4257,6,85,85.0,4.0,2142883600.0,8571534300.0,36.405582,sensor,0,,,0,0.0,discrete
moderate,0,4258,6,85,85.0,4.0,1527439400.0,6109757400.0,52.498367,text,0,,,0,0.0,discrete
moderate,0,4259,6,85,85.0,5.0,2248753700.0,11243768000.0,53.970657,video,0,,,1,0.6316532,continuous
moderate,0,4260,7,85,85.0,2.0,727531600.0,1455063200.0,41.73007,text,1,0.98336047,85.98336,0,0.0,discrete
moderate,0,4261,7,85,85.0,3.0,1564350600.0,4693052000.0,97.409065,sensor,1,1.1444851,86.144485,0,0.0,discrete
